mode_rank,eigen_index,omega_sq,omega,Omega_FEM,Omega_exact,matched_m,matched_n,MAC,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual,residual_ok
842,842,3.7197821715451323e12,1.9286736819755519e6,6.373383819704635e6,2566.097144283233,2,16,0.035600813157862975,0.0019,49.9990,49.9990,1.1185167292565301e-13,true
843,843,3.719782171545133e12,1.928673681975552e6,6.373383819704635e6,2536.488331079965,1,16,0.06597531613853598,0.0019,49.9990,49.9990,1.5001366301179155e-13,true
844,844,3.719870104615359e12,1.928696478094819e6,6.3734591504456755e6,3207.6214303540414,18,1,0.06124052642242707,0.0027,49.9986,49.9986,1.0034486020754246e-13,true
845,845,3.719870104615359e12,1.928696478094819e6,6.3734591504456755e6,2566.097144283233,2,16,0.03594207822969074,0.0027,49.9986,49.9986,7.610880807464294e-14,true
846,846,3.731755209564231e12,1.931775144669853e6,6.383632734457818e6,2536.488331079965,1,16,0.03690048659893652,0.0009,49.9996,49.9996,2.396355722035398e-13,true
847,847,3.7317670514073716e12,1.9317782096833403e6,6.383642862924624e6,1944.3120670146036,1,14,0.03533641645118503,0.0010,49.9995,49.9995,1.719786221198442e-13,true
848,848,3.7318914364674116e12,1.931810403861469e6,6.3837492499489775e6,1944.3120670146036,1,14,0.0684498676111305,0.0027,49.9986,49.9986,8.743919083065162e-14,true
849,849,3.7318970238707295e12,1.9318118500181972e6,6.383754028835099e6,98.69604401089359,3,1,0.03634865686400536,0.0027,49.9986,49.9986,8.330347126074684e-14,true
850,850,3.746817595111082e12,1.935669805289911e6,6.3965028053314425e6,2260.139407849463,2,15,0.1776774055110012,0.0022,49.9989,49.9989,1.0612482581650649e-13,true
851,851,3.7468175951110825e12,1.935669805289911e6,6.3965028053314425e6,2536.488331079965,16,1,0.12001126030225483,0.0022,49.9989,49.9989,1.133450104329228e-13,true
852,852,3.7839321206053936e12,1.9452331789801945e6,6.42810537849302e6,2566.097144283233,16,2,0.048122977792148774,0.0017,49.9991,49.9991,1.7785120862320567e-13,true
853,853,3.7839739366821143e12,1.9452439272960383e6,6.428140896757685e6,3207.6214303540414,18,1,0.05212114687599849,0.0022,49.9989,49.9989,1.2886209543245123e-13,true
854,854,3.783974643887666e12,1.9452441090741456e6,6.428141497451134e6,2566.097144283233,2,16,0.040466467765490635,0.0022,49.9989,49.9989,1.1127105716652738e-13,true
855,855,3.7839962673987656e12,1.9452496671118506e6,6.428159864221993e6,3207.6214303540414,18,1,0.06511725031481634,0.0022,49.9989,49.9989,8.542248221285658e-14,true
856,856,3.7961388629796704e12,1.9483682565109888e6,6.438465374896257e6,2862.1852763159136,1,17,0.06032460245873103,0.0009,49.9995,49.9995,1.845353378500514e-13,true
857,857,3.7961388629796704e12,1.9483682565109888e6,6.438465374896257e6,2862.1852763159136,1,17,0.05248419012928481,0.0009,49.9995,49.9995,2.2090938731433078e-13,true
858,858,3.7962170733775415e12,1.9483883271508124e6,6.438531699175111e6,2862.1852763159136,1,17,0.053511981663047464,0.0022,49.9989,49.9989,1.1559207804498396e-13,true
859,859,3.7962170733775425e12,1.9483883271508128e6,6.438531699175113e6,2862.1852763159136,1,17,0.05962516491233058,0.0022,49.9989,49.9989,1.214763203983538e-13,true
860,860,3.8214897578444e12,1.9548631046301937e6,6.459927875422514e6,2536.488331079965,1,16,0.1557980843548896,0.0019,49.9990,49.9990,1.2438378795978962e-13,true
861,861,3.8214897578444014e12,1.9548631046301941e6,6.459927875422516e6,2536.488331079965,16,1,0.06358274796107487,0.0019,49.9990,49.9990,1.0181612747256109e-13,true
862,862,3.8337909591721084e12,1.9580068843525827e6,6.470316628586225e6,2536.488331079965,1,16,0.0782799740875785,0.0009,49.9996,49.9996,1.7017340072293383e-13,true
863,863,3.833802287350478e12,1.9580097771335253e6,6.470326187903297e6,2536.488331079965,1,16,0.05830568715339474,0.0010,49.9995,49.9995,1.4939437998005305e-13,true
864,864,3.8338400930665146e12,1.958019431228024e6,6.470358090267209e6,365.17536284030626,6,1,0.028125094914733112,0.0019,49.9990,49.9990,1.341875835099916e-13,true
865,865,3.833845414217524e12,1.9580207900371037e6,6.47036258050933e6,2536.488331079965,1,16,0.05698723500386835,0.0019,49.9990,49.9990,1.1516996974643637e-13,true
866,866,3.8461894554059316e12,1.9611704299743895e6,6.480770699001221e6,3720.840859210688,11,16,0.007526235847439105,0.0009,49.9995,49.9995,1.8472863444397338e-13,true
867,867,3.8461894554059336e12,1.96117042997439e6,6.480770699001222e6,3207.6214303540414,18,1,0.0024750994010053155,0.0009,49.9995,49.9995,1.5291361446666438e-13,true
